login,activo_roster_A,target_formacion,target_puesto_id,requisito_grupo,certificacion_faltante,grupo_completo,target_completo
maumatil,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
maumatil,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
maumatil,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
maumatil,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
maumatil,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
maumatil,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
maumatil,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
maumatil,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mavelose,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mavelose,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mavelose,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mavelose,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mavelose,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mavelose,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mavelose,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mavelose,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mavelose,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mavelose,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mavelose,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mavelose,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mavelose,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mayikdom,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mayikdom,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mayikdom,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mayikdom,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mayikdom,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mayikdom,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mayikdom,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mayikdom,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mayikdom,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mayikdom,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mayikdom,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mayikdom,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mayikdom,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mayoraa,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mayoraa,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mayoraa,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mayoraa,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mayoraa,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mayoraa,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mayoraa,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mayoraa,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mayoraa,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mayoraa,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mbusoloz,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mbusoloz,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mbusoloz,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mbusoloz,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mbusoloz,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mbusoloz,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mbusoloz,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mbusoloz,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mbusoloz,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mbusoloz,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mbusoloz,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mbusoloz,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mbusoloz,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mcastant,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mcastant,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mcastant,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mcastant,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mcastant,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mcastant,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mcastant,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mcastant,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mcastant,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mcastant,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mcastant,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mcastant,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mcastant,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mdanipla,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mdanipla,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mdanipla,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mdanipla,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mdanipla,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mdanipla,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mdanipla,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mdanipla,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mdanipla,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mdanipla,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mdanipla,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mdanipla,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mdanipla,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mdferrer,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mdferrer,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mdferrer,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mdferrer,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mdferrer,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mdferrer,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mdferrer,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mdferrer,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mdferrer,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mdferrer,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mdferrer,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mdferrer,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mdferrer,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mebaudil,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mebaudil,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mebaudil,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mebaudil,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mebaudil,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mebaudil,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mebaudil,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mebaudil,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mebaudil,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
megeaser,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
megeaser,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
megeaser,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
megeaser,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
megeaser,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
megeaser,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
megeaser,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
megeaser,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
meibilin,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
meibilin,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
meibilin,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
meibilin,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
meibilin,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
meibilin,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
meibilin,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
meibilin,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
meibilin,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mejiaamp,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mejiaamp,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mejiaamp,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mejiaamp,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mejiaamp,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mejiaamp,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mejiaamp,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mejiaamp,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mejiaamp,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mejiaamp,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mejiaamp,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mejiaamp,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mejiaamp,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mejosevi,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mejosevi,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mejosevi,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mejosevi,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mejosevi,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mejosevi,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mejosevi,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mejosevi,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mejosevi,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mejosevi,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mejosevi,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mejosevi,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mejosevi,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mendeztb,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mendeztb,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mendeztb,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mendeztb,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mendeztb,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mendeztb,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mendeztb,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mendeztb,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mendeztb,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mendeztb,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mendeztb,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mendeztb,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mendeztb,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mendnfab,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mendnfab,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mendnfab,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mendnfab,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mendnfab,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mendnfab,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mendnfab,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mendnfab,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mendnfab,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mendnfab,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mendnfab,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mendnfab,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mendnfab,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
menrfern,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
menrfern,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
menrfern,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
menrfern,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
menrfern,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
menrfern,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
menrfern,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
menrfern,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
menrfern,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
menrfern,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
menrfern,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
menrfern,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
menrfern,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
merchfer,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
merchfer,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
merchfer,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
merchfer,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
merchfer,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
merchfer,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
merchfer,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
merchfer,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
merchfer,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
merchfer,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
meridaga,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
meridaga,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
meridaga,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
meridaga,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
meridaga,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
meridaga,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
meridaga,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
meridaga,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
meridaga,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
meridaga,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
meridaga,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
meridaga,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
meridaga,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mfuenant,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mfuenant,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mfuenant,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mfuenant,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mfuenant,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mfuenant,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mfuenant,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mgalinm,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mgalinm,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mgalinm,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mgalinm,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mgalinm,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mgalinm,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mgalinm,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mgalinm,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mgalinm,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mgalinm,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mgalinm,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mgalinm,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mgalinm,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
micabalv,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
micabalv,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
micabalv,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
micabalv,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
micabalv,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
micabalv,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
micabalv,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
micabalv,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
micabalv,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
micabalv,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
micabalv,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
micabalv,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
micabalv,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mighejua,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mighejua,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mighejua,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mighejua,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mighejua,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mighejua,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mighejua,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mighejua,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mighejua,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mighejua,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mighejua,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mighejua,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mighejua,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mijyonat,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mijyonat,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mijyonat,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mijyonat,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mijyonat,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mijyonat,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mijyonat,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mijyonat,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mijyonat,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mijyonat,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
mijyonat,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
mijyonat,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
mijyonat,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
mingapia,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
mingapia,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
mingapia,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
mingapia,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
mingapia,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mingapia,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
mingapia,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
mingapia,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
mingapia,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
